path,sample,cohort
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F027/00.RawData/V9KTIJ/V9KTIJ_350.raw.fq1.gz,V9KTIJ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9KTIJ_E100016707_L01/filtered_nohost1.fq.gz,V9KTIJ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9LGD5_E100009678_L01/filtered_nohost1.fq.gz,V9LGD5,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F034/00.RawData/V9LGD5/V9LGD5_350.raw.fq1.gz,V9LGD5,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F052/00.RawData/V9LH4H/V9LH4H_350.raw.fq1.gz,V9LH4H,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9LH4H_E100010924_L01/filtered_nohost1.fq.gz,V9LH4H,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F003/00.RawData/V9LSS5/V9LSS5_350.raw.fq1.gz,V9LSS5,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9LSS5_E100016707_L01/filtered_nohost1.fq.gz,V9LSS5,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F023/00.RawData/V9O5IM/V9O5IM_350.raw.fq1.gz,V9O5IM,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9OLUV_E100013104_L01/filtered_nohost1.fq.gz,V9OLUV,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F049/00.RawData/V9OLUV/V9OLUV_350.raw.fq1.gz,V9OLUV,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab20_V9Q7Z9_E100013117_L01/filtered_nohost1.fq.gz,V9Q7Z9,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F020/00.RawData/V9Q7Z9/V9Q7Z9_350.raw.fq1.gz,V9Q7Z9,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9QGG2_E100013421_L01/filtered_nohost1.fq.gz,V9QGG2,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F014/00.RawData/V9QGG2/V9QGG2_350.raw.fq1.gz,V9QGG2,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F027/00.RawData/V9QT74/V9QT74_350.raw.fq1.gz,V9QT74,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9QT74_E100016707_L01/filtered_nohost1.fq.gz,V9QT74,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F006/00.RawData/V9QW31/V9QW31_350.raw.fq1.gz,V9QW31,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9RXC6_E100009887_L01/filtered_nohost1.fq.gz,V9RXC6,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/V9RXC6/V9RXC6_350.raw.fq1.gz,V9RXC6,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F017/00.RawData/V9SUG3/V9SUG3_350.raw.fq1.gz,V9SUG3,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9SUG3_E100010953_L01/filtered_nohost1.fq.gz,V9SUG3,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F052/00.RawData/V9SV4C/V9SV4C_350.raw.fq1.gz,V9SV4C,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9SV4C_E100013123_L01/filtered_nohost1.fq.gz,V9SV4C,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F051/00.RawData/V9SW05/V9SW05_350.raw.fq1.gz,V9SW05,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9SW05_E100016770_L01/filtered_nohost1.fq.gz,V9SW05,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F047/00.RawData/V9T3WX/V9T3WX_350.raw.fq1.gz,V9T3WX,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9T3WX_E100009727_L01/filtered_nohost1.fq.gz,V9T3WX,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9TIKS_E100009772A_L01/filtered_nohost1.fq.gz,V9TIKS,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F042/00.RawData/V9TIKS/V9TIKS_350.raw.fq1.gz,V9TIKS,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F031/00.RawData/V9TITB/V9TITB_350.raw.fq1.gz,V9TITB,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9TITB_E100013118_L01/filtered_nohost1.fq.gz,V9TITB,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9U38S_E100012874_L01/filtered_nohost1.fq.gz,V9U38S,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/V9U38S/V9U38S_350.raw.fq1.gz,V9U38S,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F020/00.RawData/V9U6M4/V9U6M4_350.raw.fq1.gz,V9U6M4,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9U6M4_E100010924_L01/filtered_nohost1.fq.gz,V9U6M4,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F036/00.RawData/V9UYJ4/V9UYJ4_350.raw.fq1.gz,V9UYJ4,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9UYJ4_E100013118_L01/filtered_nohost1.fq.gz,V9UYJ4,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9V2LZ_E100013128_L01/filtered_nohost1.fq.gz,V9V2LZ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/V9V2LZ/V9V2LZ_350.raw.fq1.gz,V9V2LZ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9V7VJ_E100009887_L01/filtered_nohost1.fq.gz,V9V7VJ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F039/00.RawData/V9V7VJ/V9V7VJ_350.raw.fq1.gz,V9V7VJ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9VUWS_E100010953_L01/filtered_nohost1.fq.gz,V9VUWS,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F017/00.RawData/V9VUWS/V9VUWS_350.raw.fq1.gz,V9VUWS,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9WA5N_E100007551_L01/filtered_nohost1.fq.gz,V9WA5N,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F034/00.RawData/V9WA5N/V9WA5N_350.raw.fq1.gz,V9WA5N,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F022/00.RawData/V9WLQY/V9WLQY_350.raw.fq1.gz,V9WLQY,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9WLQY_E100013189_L01/filtered_nohost1.fq.gz,V9WLQY,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F027/00.RawData/V9WPAB/V9WPAB_350.raw.fq1.gz,V9WPAB,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9X8MH_E100009772A_L01/filtered_nohost1.fq.gz,V9X8MH,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F014/00.RawData/V9X8MH/V9X8MH_350.raw.fq1.gz,V9X8MH,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9XR3F_E100010235_L01/filtered_nohost1.fq.gz,V9XR3F,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F055/00.RawData/V9XR3F/V9XR3F_350.raw.fq1.gz,V9XR3F,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F046/00.RawData/V9Y37D/V9Y37D_350.raw.fq1.gz,V9Y37D,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9Y37D_E100016707_L01/filtered_nohost1.fq.gz,V9Y37D,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9Z3VE_E100013465_L01/filtered_nohost1.fq.gz,V9Z3VE,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F009/00.RawData/V9Z3VE/V9Z3VE_350.raw.fq1.gz,V9Z3VE,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_V9ZBXY_E100015864_L01/filtered_nohost1.fq.gz,V9ZBXY,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F022/00.RawData/V9ZBXY/V9ZBXY_350.raw.fq1.gz,V9ZBXY,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA004Z_E100015864_L01/filtered_nohost1.fq.gz,VA004Z,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F031/00.RawData/VA004Z/VA004Z_350.raw.fq1.gz,VA004Z,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F046/00.RawData/VA0JBX/VA0JBX_350.raw.fq1.gz,VA0JBX,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA0JBX_E100009678_L01/filtered_nohost1.fq.gz,VA0JBX,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA0W2A_E100013118_L01/filtered_nohost1.fq.gz,VA0W2A,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F003/00.RawData/VA0W2A/VA0W2A_350.raw.fq1.gz,VA0W2A,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F020/00.RawData/VA1O8B/VA1O8B_350.raw.fq1.gz,VA1O8B,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA1O8B_E100010924_L01/filtered_nohost1.fq.gz,VA1O8B,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VA1SJX/V300082575_L03_114_1.fq.gz,VA1SJX,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VA1SJX/V300082575_L04_114_1.fq.gz,VA1SJX,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/VA1SJX/VA1SJX_350.raw.fq1.gz,VA1SJX,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA1T4X_E100013124_L01/filtered_nohost1.fq.gz,VA1T4X,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F051/00.RawData/VA1T4X/VA1T4X_350.raw.fq1.gz,VA1T4X,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA2M1E_E100013118_L01/filtered_nohost1.fq.gz,VA2M1E,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F013/00.RawData/VA2M1E/VA2M1E_350.raw.fq1.gz,VA2M1E,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/VA3FYE/VA3FYE_350.raw.fq1.gz,VA3FYE,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA3FYE_E100013108_L01/filtered_nohost1.fq.gz,VA3FYE,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA3VD0_E100010953_L01/filtered_nohost1.fq.gz,VA3VD0,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F002/00.RawData/VA3VD0/VA3VD0_350.raw.fq1.gz,VA3VD0,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VA4LFQ/E100013128_L01_89_1.fq.gz,VA4LFQ,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VA4LFQ/V300082560_L01_89_1.fq.gz,VA4LFQ,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F009/00.RawData/VA4LFQ/VA4LFQ_350.raw.fq1.gz,VA4LFQ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F034/00.RawData/VA5SKQ/VA5SKQ_350.raw.fq1.gz,VA5SKQ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA5SKQ_E100012874_L01/filtered_nohost1.fq.gz,VA5SKQ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VA6KWA/V300082485_L02_75_1.fq.gz,VA6KWA,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/VA6KWA/VA6KWA_350.raw.fq1.gz,VA6KWA,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VA6KWA/V300082485_L01_75_1.fq.gz,VA6KWA,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F038/00.RawData/VA7CU4/VA7CU4_350.raw.fq1.gz,VA7CU4,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA7CU4_E100016768_L01/filtered_nohost1.fq.gz,VA7CU4,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F005/00.RawData/VA8FKJ/VA8FKJ_350.raw.fq1.gz,VA8FKJ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA8FKJ_E100013458_L01/filtered_nohost1.fq.gz,VA8FKJ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F036/00.RawData/VA8RLI/VA8RLI_350.raw.fq1.gz,VA8RLI,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA8RLI_E100010235_L01/filtered_nohost1.fq.gz,VA8RLI,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/VA8SXT/VA8SXT_350.raw.fq1.gz,VA8SXT,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA8SXT_E100013104_L01/filtered_nohost1.fq.gz,VA8SXT,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA8XPB_E100010924_L01/filtered_nohost1.fq.gz,VA8XPB,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F036/00.RawData/VA8XPB/VA8XPB_350.raw.fq1.gz,VA8XPB,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F052/00.RawData/VA9K4R/VA9K4R_350.raw.fq1.gz,VA9K4R,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VA9K4R_E100013458_L01/filtered_nohost1.fq.gz,VA9K4R,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VABJ51/V300082575_L01_46_1.fq.gz,VABJ51,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F022/00.RawData/VABJ51/VABJ51_350.raw.fq1.gz,VABJ51,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VABJ51/V300082575_L02_46_1.fq.gz,VABJ51,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F023/00.RawData/VACV7W/VACV7W_350.raw.fq1.gz,VACV7W,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/VAEQ34/VAEQ34_350.raw.fq1.gz,VAEQ34,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VAEQ34_E100013124_L01/filtered_nohost1.fq.gz,VAEQ34,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F017/00.RawData/VAERO7/VAERO7_350.raw.fq1.gz,VAERO7,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VAERO7_E100016768_L01/filtered_nohost1.fq.gz,VAERO7,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F041/00.RawData/VAFLNX/VAFLNX_350.raw.fq1.gz,VAFLNX,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VAFLNX_E100009887_L01/filtered_nohost1.fq.gz,VAFLNX,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VAG4Q8_E100010924_L01/filtered_nohost1.fq.gz,VAG4Q8,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F022/00.RawData/VAG4Q8/VAG4Q8_350.raw.fq1.gz,VAG4Q8,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F002/00.RawData/VAGG3N/VAGG3N_350.raw.fq1.gz,VAGG3N,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VAGG3N_E100012874_L01/filtered_nohost1.fq.gz,VAGG3N,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F022/00.RawData/VAGYAN/VAGYAN_350.raw.fq1.gz,VAGYAN,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VAGYAN_E100010924_L01/filtered_nohost1.fq.gz,VAGYAN,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab67_VAH772_E100010924_L01/filtered_nohost1.fq.gz,VAH772,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F030/00.RawData/VAH772/VAH772_350.raw.fq1.gz,VAH772,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab64_VAHF8S_E100013465_L01/filtered_nohost1.fq.gz,VAHF8S,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F054/00.RawData/VAHF8S/VAHF8S_350.raw.fq1.gz,VAHF8S,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab64_VAHMQF_E100013458_L01/filtered_nohost1.fq.gz,VAHMQF,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F027/00.RawData/VAHMQF/VAHMQF_350.raw.fq1.gz,VAHMQF,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab64_VAHV7I_E100013421_L01/filtered_nohost1.fq.gz,VAHV7I,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F046/00.RawData/VAHV7I/VAHV7I_350.raw.fq1.gz,VAHV7I,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab64_VAI1ZY_E100009678_L01/filtered_nohost1.fq.gz,VAI1ZY,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F054/00.RawData/VAI1ZY/VAI1ZY_350.raw.fq1.gz,VAI1ZY,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F022/00.RawData/VAI7LV/VAI7LV_350.raw.fq1.gz,VAI7LV,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab64_VAI7LV_E100010953_L01/filtered_nohost1.fq.gz,VAI7LV,BGI1
